2243	6	3320	0	RR	47304	59.3	137	NULL	0	1
2243	6	3320	1	RR	47295	55.7	138	NULL	0	1
2243	6	3320	1	RR	47304	55.7	137	NULL	0	1
2243	6	3420	0	RR	47295	64.4	NULL	NULL	0	1
2243	6	3420	0	RR	47304	71.8	NULL	NULL	0	1
2243	6	3420	1	RR	47295	63.5	NULL	NULL	0	1
2243	6	3420	1	RR	47304	68.5	NULL	NULL	0	1
2243	6	3490	0	RR	47295	69.7	145	NULL	0	1
2243	6	3490	0	RR	47304	68.3	145	NULL	0	1
2243	6	3490	1	RR	47295	64.9	144	NULL	0	1
2243	6	3490	1	RR	47304	50	146	NULL	0	1
2243	6	4270	0	RR	47295	71.8	NULL	NULL	0	1
2243	6	4270	0	RR	47304	77.9	NULL	NULL	0	1
2243	6	4270	1	RR	47295	64.3	NULL	NULL	0	1
2243	6	4270	1	RR	47304	72.7	NULL	NULL	0	1
2247	7	5240	0	RR	59017	65.3	139	NULL	0	1
2247	7	5240	0	RR	59019	77.4	137	NULL	0	1
2247	7	5240	1	RR	59017	70.2	NULL	NULL	0	1
2247	7	5240	1	RR	59019	73.8	NULL	NULL	0	1
2247	7	5240	2	RR	59017	64.1	139	NULL	0	1
2247	7	5240	2	RR	59019	65.3	136	NULL	0	1
2247	7	6203	0	RR	59017	57.5	NULL	NULL	0	1
2247	7	6203	0	RR	59019	66.5	NULL	NULL	0	1
2247	7	6203	1	RR	59017	50.5	NULL	NULL	0	1
2247	7	6203	1	RR	59019	61	NULL	NULL	0	1
2247	7	6210	0	RR	59017	59.3	NULL	NULL	0	1
2247	7	6210	0	RR	59019	52	NULL	NULL	0	1
2247	7	6210	1	RR	59017	60.5	NULL	NULL	0	1
2247	7	6210	1	RR	59019	52	NULL	NULL	0	1
2247	7	6210	2	RR	59017	53.2	145	NULL	0	1
2247	7	6210	2	RR	59019	59.3	141	NULL	0	1
2247	7	6520	0	RR	59017	30.7	137	NULL	0	1
2247	7	6520	0	RR	59019	33.4	140	NULL	0	1
2247	7	6520	1	RR	59017	33.3	137	NULL	0	1
2247	7	6520	1	RR	59019	29.3	139	NULL	0	1
2249	6	5240	0	RR	48464	68.2	143	NULL	0	1
2249	6	6210	0	RR	48464	50.5	141	NULL	0	1
2256	6	1111	0	RR	46102	40.8	120	NULL	0	1
2256	6	1111	1	RR	46102	40.8	123	NULL	0	1
2256	6	1120	0	RR	46102	40	NULL	NULL	0	1
2256	6	1120	1	RR	46102	36.9	NULL	NULL	0	1
2256	6	1220	0	RR	46102	53.9	125	NULL	0	1
2256	6	1220	1	RR	46102	53.9	126	NULL	0	1
2256	6	1270	0	RR	46102	57	NULL	NULL	0	1
2256	6	1270	1	RR	46102	55	NULL	NULL	0	1
2260	7	10	0	RR	60694	57	106	NULL	0	1
2260	7	10	1	RR	60694	58.8	106	NULL	0	1
2260	7	1111	0	RR	60694	52.1	102	NULL	0	1
2260	7	1111	1	RR	60694	50.4	100	NULL	0	1
2260	7	1250	0	RR	60694	30.2	94	NULL	0	1
2260	7	1250	1	RR	60694	32.4	94	NULL	0	1
2261	9	520	0	conv	83734	54.5	124	NULL	0	1
2261	9	520	0	conv	83736	39.1	118	NULL	0	1
2261	9	520	0	conv	83741	47.1	126	NULL	0	1
2261	9	520	0	conv	83748	54.6	124	NULL	0	1
2261	9	520	1	conv	83734	52.8	121	NULL	0	1
2261	9	520	1	conv	83736	42.6	120	NULL	0	1
2261	9	520	1	conv	83741	49.4	126	NULL	0	1
2261	9	520	1	conv	83748	52.8	124	NULL	0	1
2261	9	1111	0	conv	83734	58.7	133	NULL	0	1
2261	9	1111	0	conv	83736	58.4	132	NULL	0	1
2261	9	1111	0	conv	83741	59.5	133	NULL	0	1
2261	9	1111	0	conv	83748	58.4	133	NULL	0	1
2261	9	1111	1	conv	83734	59.8	132	NULL	0	1
2261	9	1111	1	conv	83736	57.5	132	NULL	0	1
2261	9	1111	1	conv	83741	58.9	135	NULL	0	1
2261	9	1111	1	conv	83748	55.8	130	NULL	0	1
2261	9	1220	0	conv	83734	63.5	134	NULL	0	1
2261	9	1220	0	conv	83736	56.8	134	NULL	0	1
2261	9	1220	0	conv	83741	69.9	138	NULL	0	1
2261	9	1220	0	conv	83748	56.6	138	NULL	0	1
2261	9	1220	1	conv	83734	63.5	134	NULL	0	1
2261	9	1220	1	conv	83736	64.8	134	NULL	0	1
2261	9	1220	1	conv	83741	70.7	137	NULL	0	1
2261	9	1220	1	conv	83748	65	135	NULL	0	1
2261	9	1241	0	conv	83734	51.3	NULL	NULL	0	1
2261	9	1241	0	conv	83736	55.4	NULL	NULL	0	1
2261	9	1241	0	conv	83741	59.3	NULL	NULL	0	1
2261	9	1241	0	conv	83748	49.4	NULL	NULL	0	1
2261	9	1241	1	conv	83734	55.6	NULL	NULL	0	1
2261	9	1241	1	conv	83736	68.2	NULL	NULL	0	1
2261	9	1241	1	conv	83741	55.6	NULL	NULL	0	1
2261	9	1241	1	conv	83748	54.4	NULL	NULL	0	1
2261	9	1251	0	conv	83734	49.8	131	NULL	0	1
2261	9	1251	0	conv	83736	55.2	125	NULL	0	1
2261	9	1251	0	conv	83741	59.2	132	NULL	0	1
2261	9	1251	0	conv	83748	55.5	129	NULL	0	1
2261	9	1251	1	conv	83734	52.9	131	NULL	0	1
2261	9	1251	1	conv	83736	60.6	128	NULL	0	1
2261	9	1251	1	conv	83741	52.9	130	NULL	0	1
2261	9	1251	1	conv	83748	60.6	130	NULL	0	1
2261	9	1510	0	conv	83734	67.1	NULL	NULL	0	1
2261	9	1510	0	conv	83736	44.2	NULL	NULL	0	1
2261	9	1510	0	conv	83741	57.4	NULL	NULL	0	1
2261	9	1510	0	conv	83748	65.8	NULL	NULL	0	1
2261	9	1510	1	conv	83734	59.3	NULL	NULL	0	1
2261	9	1510	1	conv	83736	50	NULL	NULL	0	1
2261	9	1510	1	conv	83741	57.8	NULL	NULL	0	1
2261	9	1510	1	conv	83748	63.5	NULL	NULL	0	1
2261	9	1521	0	conv	83734	50.8	143	NULL	0	1
2261	9	1521	0	conv	83736	50.8	138	NULL	0	1
2261	9	1521	0	conv	83741	49.8	150	NULL	0	1
2261	9	1521	0	conv	83748	55	143	NULL	0	1
2261	9	1521	1	conv	83734	50.8	143	NULL	0	1
2261	9	1521	1	conv	83736	53.9	136	NULL	0	1
2261	9	1521	1	conv	83741	51.9	146	NULL	0	1
2261	9	1521	1	conv	83748	52.9	143	NULL	0	1
2261	9	1540	0	conv	83734	63	NULL	NULL	0	1
2261	9	1540	0	conv	83736	57.6	NULL	NULL	0	1
2261	9	1540	0	conv	83741	60.5	NULL	NULL	0	1
2261	9	1540	0	conv	83748	61	NULL	NULL	0	1
2261	9	1540	1	conv	83734	61.3	NULL	NULL	0	1
2261	9	1540	1	conv	83736	46.5	NULL	NULL	0	1
2261	9	1540	1	conv	83741	51.7	NULL	NULL	0	1
2261	9	1540	1	conv	83748	61.9	NULL	NULL	0	1
2261	9	1550	0	conv	83734	62.1	NULL	NULL	0	1
2261	9	1550	0	conv	83736	56.8	NULL	NULL	0	1
2261	9	1550	0	conv	83741	56.8	NULL	NULL	0	1
2261	9	1550	0	conv	83748	60.3	NULL	NULL	0	1
2261	9	1550	1	conv	83734	58	NULL	NULL	0	1
2261	9	1550	1	conv	83736	64.4	NULL	NULL	0	1
2261	9	1550	1	conv	83741	57.8	NULL	NULL	0	1
2261	9	1550	1	conv	83748	66.5	NULL	NULL	0	1
2261	9	2111	0	conv	83734	42	NULL	NULL	0	1
2261	9	2111	0	conv	83736	38.2	NULL	NULL	0	1
2261	9	2111	0	conv	83741	54.6	NULL	NULL	0	1
2261	9	2111	0	conv	83748	44.4	NULL	NULL	0	1
2261	9	2111	1	conv	83734	42.2	NULL	NULL	0	1
2261	9	2111	1	conv	83736	37.3	NULL	NULL	0	1
2261	9	2111	1	conv	83741	53.1	NULL	NULL	0	1
2261	9	2111	1	conv	83748	52.5	NULL	NULL	0	1
2261	9	2271	0	conv	83734	27.6	NULL	NULL	0	1
2261	9	2271	0	conv	83736	42.8	NULL	NULL	0	1
2261	9	2271	0	conv	83741	46.1	NULL	NULL	0	1
2261	9	2271	0	conv	83748	41.3	NULL	NULL	0	1
2261	9	2271	1	conv	83734	33.3	NULL	NULL	0	1
2261	9	2271	1	conv	83736	31.5	NULL	NULL	0	1
2261	9	2271	1	conv	83741	45.9	NULL	NULL	0	1
2261	9	2271	1	conv	83748	31.2	NULL	NULL	0	1
2261	9	2520	0	conv	83734	61.2	NULL	NULL	0	1
2261	9	2520	0	conv	83736	66.4	NULL	NULL	0	1
2261	9	2520	0	conv	83741	59.1	NULL	NULL	0	1
2261	9	2520	0	conv	83748	66.4	NULL	NULL	0	1
2261	9	2520	1	conv	83734	61.2	NULL	NULL	0	1
2261	9	2520	1	conv	83736	55	NULL	NULL	0	1
2261	9	2520	1	conv	83741	65.3	NULL	NULL	0	1
2261	9	2520	1	conv	83748	63.3	NULL	NULL	0	1
2263	5	2210	0	RR	44359	55	NULL	NULL	0	1
2263	5	2210	0	conv	44373	62.7	NULL	NULL	0	1
2263	5	2230	0	RR	44359	64.3	NULL	NULL	0	1
2263	5	2230	0	conv	44373	77.7	NULL	NULL	0	1
2263	5	2240	0	RR	44359	58.1	135	NULL	0	1
2263	5	2240	0	conv	44373	68.1	137	NULL	0	1
2263	5	2260	0	RR	44359	79.9	NULL	NULL	0	1
2263	5	2260	0	conv	44373	81.8	NULL	NULL	0	1
2263	5	2290	0	RR	44359	60.1	NULL	NULL	0	1
2263	5	2290	0	conv	44373	56.7	NULL	NULL	0	1
2263	5	2290	1	RR	44359	NULL	NULL	NULL	0	1
2263	5	2290	1	conv	44373	59.1	NULL	NULL	0	1
2263	5	3210	0	RR	44359	63.7	127	NULL	0	1
2263	5	3210	0	conv	44373	58.1	131	NULL	0	1
2263	5	3210	1	RR	44359	57	128	NULL	0	1
2263	5	3210	1	conv	44373	55.8	130	NULL	0	1
2263	5	3310	0	RR	44359	70.4	122	NULL	0	1
2263	5	3310	0	conv	44373	70.4	121	NULL	0	1
2263	5	3310	1	RR	44359	63.7	121	NULL	0	1
2263	5	3310	1	conv	44373	73.7	122	NULL	0	1
2263	5	3480	0	RR	44359	63.3	124	NULL	0	1
2263	5	3480	0	conv	44373	63.7	121	NULL	0	1
2263	5	3480	1	RR	44359	65	122	NULL	0	1
2263	5	3480	1	conv	44373	56.2	123	NULL	0	1
2267	7	3120	0	conv	66577	78.2	NULL	NULL	0	1
2267	7	3120	1	conv	66577	76	NULL	NULL	0	1
2267	7	3210	0	conv	66577	52.9	134	NULL	0	1
2267	7	3210	1	conv	66577	61.2	134	NULL	0	1
2267	7	3310	0	conv	66577	67	NULL	NULL	0	1
2267	7	3310	1	conv	66577	72.6	NULL	NULL	0	1
2267	7	3480	0	conv	66577	59.4	132	NULL	0	1
2267	7	3480	1	conv	66577	54.5	129	NULL	0	1
2267	7	4310	0	conv	66577	38.7	NULL	NULL	0	1
2267	7	4310	1	conv	66577	31	NULL	NULL	0	1
2272	8	3230	0	RR	67267	44.7	NULL	NULL	0	1
2272	8	3230	1	RR	67267	48	NULL	NULL	0	1
2272	8	3260	0	RR	67267	55.8	NULL	NULL	0	1
2272	8	3260	1	RR	67267	48	NULL	NULL	0	1
2272	8	3310	0	RR	67267	65.9	128	NULL	0	1
2272	8	3310	1	RR	67267	64.8	127	NULL	0	1
2272	8	3410	0	RR	67267	58.1	NULL	NULL	0	1
2272	8	3410	1	RR	67267	65.6	NULL	NULL	0	1
2272	8	3490	0	RR	67267	78.5	130	NULL	0	1
2272	8	3490	1	RR	67267	71	130	NULL	0	1
2274	8	130	0	RR	75174	38.7	NULL	NULL	0	1
2274	8	130	0	RR	75200	28.1	NULL	NULL	0	1
2274	8	150	0	RR	75174	32.9	NULL	NULL	0	1
2274	8	150	0	RR	75200	42.6	NULL	NULL	0	1
2274	8	510	0	RR	75174	51.4	NULL	NULL	0	1
2274	8	510	0	RR	75200	45.8	NULL	NULL	0	1
2274	8	1250	0	RR	75174	25.7	119	NULL	0	1
2274	8	1250	0	RR	75200	32.4	117	NULL	0	1
2274	8	1250	1	RR	75174	36.9	122	NULL	0	1
2274	8	1250	1	RR	75200	25.7	120	NULL	0	1
2274	8	1510	0	RR	75174	43.7	NULL	NULL	0	1
2274	8	1510	0	RR	75200	34.4	NULL	NULL	0	1
2281	7	2290	0	conv	65585	39.5	NULL	NULL	0	1
2281	7	2290	1	conv	65585	42.8	NULL	NULL	0	1
2281	7	3120	0	conv	65585	76	121	NULL	0	1
2281	7	3120	1	conv	65585	78.2	123	NULL	0	1
2281	7	3210	0	conv	65585	55	125	NULL	0	1
2281	7	3210	1	conv	65585	58.1	125	NULL	0	1
2281	7	3310	0	conv	65585	62.5	NULL	NULL	0	1
2281	7	3310	1	conv	65585	64.8	NULL	NULL	0	1
2281	7	3490	0	conv	65585	75.9	123	NULL	0	1
2281	7	3490	1	conv	65585	61.9	122	NULL	0	1
2282	6	5240	0	RR	48965	49.2	132	NULL	0	1
2282	6	5240	1	RR	48965	53	NULL	NULL	0	1
2282	6	5240	2	RR	48965	55.6	132	NULL	0	1
2282	6	5260	0	RR	48965	33	NULL	NULL	0	1
2282	6	5260	1	RR	48965	32	135	NULL	0	1
2282	6	6210	0	RR	48965	54.3	NULL	NULL	0	1
2282	6	6210	1	RR	48965	56.8	141	NULL	0	1
2282	6	6210	2	RR	48965	48	NULL	NULL	0	1
2282	6	6320	0	RR	48965	23.2	NULL	NULL	0	1
2282	6	6320	1	RR	48965	25.2	NULL	NULL	0	1
2282	6	6520	0	RR	48965	71.8	137	NULL	0	1
2282	6	6520	1	RR	48965	64.5	137	NULL	0	1
2289	5	5220	0	RR	40243	58.1	125	NULL	0	1
2289	5	5240	0	RR	40243	68.5	115	NULL	0	1
2293	7	1240	0	conv	61785	73.7	NULL	NULL	0	1
2293	7	1240	1	conv	61785	65.9	NULL	NULL	0	1
2293	7	1250	0	conv	61785	51	NULL	NULL	0	1
2293	7	1250	1	conv	61785	49	NULL	NULL	0	1
2293	7	2270	0	conv	61785	48.4	NULL	NULL	0	1
2293	7	2270	1	conv	61785	46.8	NULL	NULL	0	1
2293	7	2291	0	conv	61785	54.9	128	NULL	0	1
2293	7	2291	1	conv	61785	54.9	123	NULL	0	1
2293	7	3120	0	conv	61785	65.9	NULL	NULL	0	1
2293	7	3120	1	conv	61785	68.1	NULL	NULL	0	1
2300	8	5240	0	RR	66940	40	NULL	NULL	0	1
2300	8	5240	1	RR	66940	48.9	NULL	NULL	0	1
2300	8	5240	2	RR	66940	35.6	NULL	NULL	0	1
2300	8	6210	0	RR	66940	64.2	141	NULL	0	1
2300	8	6210	1	RR	66940	62.7	NULL	NULL	0	1
2300	8	6210	2	RR	66940	52	144	NULL	0	1
2300	8	7401	0	RR	66940	66.6	NULL	NULL	0	1
2300	8	7401	1	RR	66940	69.5	NULL	NULL	0	1
2300	8	7510	0	RR	66940	44.4	NULL	NULL	0	1
2300	8	7510	1	RR	66940	43.7	NULL	NULL	0	1
2312	3	5220	0	conv	24859	48.9	129	NULL	0	1
2312	3	5240	0	conv	24859	56.8	138	NULL	0	1
2313	6	5210	0	RR	48787	71.4	NULL	NULL	0	1
2313	6	5210	0	RR	48788	77.4	NULL	NULL	0	1
2313	6	5210	0	RR	48800	59.3	NULL	NULL	0	1
2313	6	5210	0	RR	48810	67.8	NULL	NULL	0	1
2313	6	5210	1	RR	48787	72.6	NULL	NULL	0	1
2313	6	5210	1	RR	48788	75	NULL	NULL	0	1
2313	6	5210	1	RR	48800	62.9	NULL	NULL	0	1
2313	6	5210	1	RR	48810	70.2	NULL	NULL	0	1
2313	6	5220	0	RR	48787	64.9	NULL	NULL	0	1
2313	6	5220	0	RR	48788	61	NULL	NULL	0	1
2313	6	5220	0	RR	48800	65.8	NULL	NULL	0	1
2313	6	5220	0	RR	48810	82.3	NULL	NULL	0	1
2313	6	5220	1	RR	48787	71.6	128	NULL	0	1
2313	6	5220	1	RR	48788	64.9	128	NULL	0	1
2313	6	5220	1	RR	48800	62.9	129	NULL	0	1
2313	6	5220	1	RR	48810	70.7	127	NULL	0	1
2313	6	5240	0	RR	48787	59.3	127	NULL	0	1
2313	6	5240	0	RR	48788	56.8	126	NULL	0	1
2313	6	5240	0	RR	48800	75.8	128	NULL	0	1
2313	6	5240	0	RR	48810	56.8	123	NULL	0	1
2313	6	5240	1	RR	48787	58.1	NULL	NULL	0	1
2313	6	5240	1	RR	48788	55.6	NULL	NULL	0	1
2313	6	5240	1	RR	48800	56.8	NULL	NULL	0	1
2313	6	5240	1	RR	48810	53	NULL	NULL	0	1
2313	6	5240	2	RR	48787	50.5	128	NULL	0	1
2313	6	5240	2	RR	48788	46.7	128	NULL	0	1
2313	6	5240	2	RR	48800	50.5	126	NULL	0	1
2313	6	5240	2	RR	48810	54.3	127	NULL	0	1
2313	6	5301	0	RR	48787	47.2	NULL	NULL	0	1
2313	6	5301	0	RR	48788	65.6	NULL	NULL	0	1
2313	6	5301	0	RR	48800	59.6	NULL	NULL	0	1
2313	6	5301	0	RR	48810	54.4	NULL	NULL	0	1
2313	6	5301	1	RR	48787	48.6	NULL	NULL	0	1
2313	6	5301	1	RR	48788	44.9	NULL	NULL	0	1
2313	6	5301	1	RR	48800	38.8	NULL	NULL	0	1
2313	6	5301	1	RR	48810	60.4	NULL	NULL	0	1
2313	6	5410	0	RR	48787	45.4	NULL	NULL	0	1
2313	6	5410	0	RR	48788	45.4	NULL	NULL	0	1
2313	6	5410	0	RR	48800	42.1	NULL	NULL	0	1
2313	6	5410	0	RR	48810	41.3	NULL	NULL	0	1
2313	6	5410	1	RR	48787	38.8	NULL	NULL	0	1
2313	6	5410	1	RR	48788	38	NULL	NULL	0	1
2313	6	5410	1	RR	48800	34.7	NULL	NULL	0	1
2313	6	5410	1	RR	48810	38.8	NULL	NULL	0	1
2313	6	6280	0	RR	48787	37.1	NULL	NULL	0	1
2313	6	6280	0	RR	48788	33	NULL	NULL	0	1
2313	6	6280	0	RR	48800	32	NULL	NULL	0	1
2313	6	6280	0	RR	48810	36	NULL	NULL	0	1
2313	6	6280	1	RR	48787	44.1	NULL	NULL	0	1
2313	6	6280	1	RR	48788	42.1	NULL	NULL	0	1
2313	6	6280	1	RR	48800	45.1	NULL	NULL	0	1
2313	6	6280	1	RR	48810	33	NULL	NULL	0	1
2315	7	10	0	RR	54414	51.9	106	NULL	0	1
2315	7	10	1	RR	54414	44.9	106	NULL	0	1
2315	7	110	0	RR	54414	64.9	NULL	NULL	0	1
2315	7	120	0	RR	54414	50.4	NULL	NULL	0	1
2315	7	150	0	RR	54414	64.9	NULL	NULL	0	1
2315	7	1111	0	RR	54414	53.8	118	NULL	0	1
2315	7	1111	1	RR	54414	47.8	118	NULL	0	1
2315	7	1251	0	RR	54414	38	108	NULL	0	1
2316	1	5791	0	RR	5339	40.6	NULL	NULL	0	1
2316	1	5791	0	RR	5355	42.2	NULL	NULL	0	1
2316	1	5791	0	RR	5363	46.2	NULL	NULL	0	1
2316	1	5899	0	RR	5339	60.9	NULL	NULL	0	1
2316	1	5899	0	RR	5355	59.6	NULL	NULL	0	1
2316	1	5899	0	RR	5363	61.6	NULL	NULL	0	1
2316	1	6799	0	RR	5339	48.6	NULL	NULL	0	1
2316	1	6799	0	RR	5355	44.7	NULL	NULL	0	1
2316	1	6799	0	RR	5363	48.8	NULL	NULL	0	1
2316	1	7699	0	RR	5339	34.3	NULL	NULL	0	1
2316	1	7699	0	RR	5355	30.7	NULL	NULL	0	1
2316	1	7699	0	RR	5363	30.7	NULL	NULL	0	1
2316	1	7796	0	RR	5339	59.2	NULL	NULL	0	1
2316	1	7796	0	RR	5355	67.7	NULL	NULL	0	1
2316	1	7796	0	RR	5363	80	NULL	NULL	0	1
2316	1	7797	0	RR	5339	70.9	NULL	NULL	0	1
2316	1	7797	0	RR	5355	65.3	NULL	NULL	0	1
2316	1	7797	0	RR	5363	65.3	NULL	NULL	0	1
2316	1	7798	0	RR	5339	65	NULL	NULL	0	1
2316	1	7798	0	RR	5355	67.6	NULL	NULL	0	1
2316	1	7798	0	RR	5363	70.4	NULL	NULL	0	1
2326	7	1110	0	conv	61403	49.4	NULL	NULL	0	1
2326	7	1110	1	conv	61403	39.7	NULL	NULL	0	1
2326	7	1250	0	conv	61403	49.1	NULL	NULL	0	1
2326	7	1250	1	conv	61403	53.6	NULL	NULL	0	1
2326	7	1520	0	conv	61403	41.3	NULL	NULL	0	1
2326	7	1520	1	conv	61403	45.4	NULL	NULL	0	1
2326	7	2270	0	conv	61403	38.7	120	NULL	0	1
2326	7	2270	1	conv	61403	35.5	117	NULL	0	1
2328	2	2280	0	RR	12488	60.8	147.2326	NULL	0	1
2328	2	3210	0	RR	12488	59.3	131.7066	NULL	0	1
2328	2	3240	0	RR	12488	52.7	141.8103	NULL	0	1
2328	2	3310	0	RR	12488	55.5	150.5	NULL	0	1
2328	2	4310	0	RR	12488	63.2	NULL	NULL	0	1
2328	2	4320	0	RR	12488	35.2	112	NULL	0	1
2336	5	1250	0	conv	39595	62.8	120	NULL	0	1
2336	5	1250	0	conv	39609	74.8	125	NULL	0	1
2336	5	1250	0	conv	39612	69.4	123	NULL	0	1
2336	5	1250	0	conv	39613	67.2	121	NULL	0	1
2336	5	1250	0	conv	39614	54.2	121	NULL	0	1
2336	5	1250	1	conv	39595	56.3	119	NULL	0	1
2336	5	1250	1	conv	39609	63.9	123	NULL	0	1
2336	5	1250	1	conv	39612	54.2	120	NULL	0	1
2336	5	1250	1	conv	39613	62.8	119	NULL	0	1
2336	5	1250	1	conv	39614	56.3	119	NULL	0	1
2336	5	1520	0	conv	39595	67	123	NULL	0	1
2336	5	1520	0	conv	39609	53.1	124	NULL	0	1
2336	5	1520	0	conv	39612	75.4	127	NULL	0	1
2336	5	1520	0	conv	39613	67	123	NULL	0	1
2336	5	1520	0	conv	39614	74	125	NULL	0	1
2336	5	1520	1	conv	39595	58.6	121	NULL	0	1
2336	5	1520	1	conv	39609	55.8	125	NULL	0	1
2336	5	1520	1	conv	39612	58.6	125	NULL	0	1
2336	5	1520	1	conv	39613	60	122	NULL	0	1
2336	5	1520	1	conv	39614	67	122	NULL	0	1
2336	5	1540	0	conv	39595	64.1	106	NULL	0	1
2336	5	1540	0	conv	39609	73.8	107	NULL	0	1
2336	5	1540	0	conv	39612	65.3	104	NULL	0	1
2336	5	1540	0	conv	39613	67.8	106	NULL	0	1
2336	5	1540	0	conv	39614	67.8	106	NULL	0	1
2336	5	1540	1	conv	39595	70.2	106	NULL	0	1
2336	5	1540	1	conv	39609	64.1	106	NULL	0	1
2336	5	1540	1	conv	39612	75	107	NULL	0	1
2336	5	1540	1	conv	39613	59.3	110	NULL	0	1
2336	5	1540	1	conv	39614	77.4	107	NULL	0	1
2336	5	1550	0	conv	39595	61.7	NULL	NULL	0	1
2336	5	1550	0	conv	39609	66.6	NULL	NULL	0	1
2336	5	1550	0	conv	39612	64.1	NULL	NULL	0	1
2336	5	1550	0	conv	39613	65.3	NULL	NULL	0	1
2336	5	1550	0	conv	39614	76.2	NULL	NULL	0	1
2336	5	1550	1	conv	39595	69	NULL	NULL	0	1
2336	5	1550	1	conv	39609	66.6	NULL	NULL	0	1
2336	5	1550	1	conv	39612	71.4	NULL	NULL	0	1
2336	5	1550	1	conv	39613	62.9	NULL	NULL	0	1
2336	5	1550	1	conv	39614	64.1	NULL	NULL	0	1
2336	5	2520	0	conv	39595	60.5	114	NULL	0	1
2336	5	2520	0	conv	39609	60.5	123	NULL	0	1
2336	5	2520	0	conv	39612	55.7	123	NULL	0	1
2336	5	2520	0	conv	39613	60.5	121	NULL	0	1
2336	5	2520	0	conv	39614	42.4	121	NULL	0	1
2336	5	2520	1	conv	39595	65.3	115	NULL	0	1
2336	5	2520	1	conv	39609	71.4	121	NULL	0	1
2336	5	2520	1	conv	39612	66.6	121	NULL	0	1
2336	5	2520	1	conv	39613	69	119	NULL	0	1
2336	5	2520	1	conv	39614	48.4	119	NULL	0	1
2336	5	2530	0	conv	39595	55.7	121	NULL	0	1
2336	5	2530	0	conv	39609	75	124	NULL	0	1
2336	5	2530	0	conv	39612	81.1	124	NULL	0	1
2336	5	2530	0	conv	39613	70.2	122	NULL	0	1
2336	5	2530	0	conv	39614	69	121	NULL	0	1
2336	5	2530	1	conv	39595	64.1	125	NULL	0	1
2336	5	2530	1	conv	39609	66.6	125	NULL	0	1
2336	5	2530	1	conv	39612	60.5	124	NULL	0	1
2336	5	2530	1	conv	39613	72.6	125	NULL	0	1
2336	5	2530	1	conv	39614	61.7	121	NULL	0	1
2339	5	1230	0	conv	44203	53.9	NULL	NULL	0	1
2339	5	1240	0	conv	44203	72.6	133	NULL	0	1
2339	5	1250	0	conv	44203	69.3	133	NULL	0	1
2339	5	1250	1	conv	44203	53.6	131	NULL	0	1
2339	5	1260	0	conv	44203	61.8	NULL	NULL	0	1
2339	5	2210	0	conv	44203	50.6	NULL	NULL	0	1
2339	5	2290	0	conv	44203	63.2	NULL	NULL	0	1
2339	5	2290	1	conv	44203	55.7	NULL	NULL	0	1
2339	5	3210	0	conv	44203	57	119	NULL	0	1
2339	5	3210	1	conv	44203	62.5	119	NULL	0	1
2343	6	2290	0	RR	50831	58.2	NULL	NULL	0	1
2343	6	2290	1	RR	50831	57	NULL	NULL	0	1
2343	6	2310	0	RR	50831	50.8	NULL	NULL	0	1
