189,5,4,0,0
190,9,6,0,0
191,6,4,0,0
192,3,4,0,0
193,7,4,0,0
194,2,2,0,0
195,4,4,3,0
196,3,4,0,0
197,3,4,1,0
198,10,5,0,0
199,7,13,0,0
200,9,4,0,0
201,8,4,1,0
202,7,5,0,0
203,6,5,0,0
204,8,4,2,0
205,5,4,0,0
206,6,4,0,0
207,8,5,0,0
208,2,4,0,0
209,10,5,0,0
210,2,4,0,0
211,16,4,0,0
212,7,4,1,0
213,5,4,0,0
214,8,4,0,0
215,4,4,0,0
216,8,5,1,0
217,1,3,0,0
218,8,4,0,0
219,6,6,0,0
220,2,4,0,0
221,1,4,0,0
222,9,5,0,0
223,2,1,0,0
224,3,4,0,0
225,3,4,0,0
226,9,4,0,0
227,3,4,0,0
228,8,3,0,0
229,5,4,0,0
230,6,5,0,0
231,3,4,0,0
232,11,7,0,0
233,4,4,0,0
234,10,5,1,0
235,5,3,2,0
236,9,4,0,0
237,4,3,0,0
238,4,4,0,0
239,4,4,0,0
240,7,5,0,0
241,6,14,0,0
242,11,4,1,0
243,5,4,0,0
244,6,6,0,0
245,8,4,0,0
246,3,4,0,0
247,12,5,0,0
248,14,4,0,0
249,2,4,0,0
250,3,4,0,0
251,1,4,0,0
252,6,4,0,0
253,10,4,0,0
254,3,4,0,0
255,8,3,2,0
256,10,4,0,0
257,10,4,0,0
258,4,4,0,0
259,6,4,0,0
260,10,5,0,0
261,1,4,1,1
262,1,2,1,1
263,4,4,0,0
264,2,4,0,0
265,3,4,0,0
266,4,4,3,0
267,4,11,1,0
268,6,4,1,0
269,6,4,1,0
270,4,4,0,0
271,2,3,0,0
272,7,4,1,0
273,11,5,0,0
274,4,4,0,0
275,3,4,0,0
276,12,5,0,0
277,5,4,3,0
278,2,3,0,0
279,3,4,0,0
280,5,4,1,0
281,8,4,3,0
282,7,4,3,0
283,5,4,0,0
284,6,4,0,0
285,7,4,0,0
286,4,4,0,0
287,6,4,3,0
288,3,4,0,0
289,3,4,0,0
290,6,5,0,0
291,5,4,0,0
292,6,6,2,0
293,2,4,0,0
294,6,7,5,0
295,1,4,0,0
296,5,4,0,0
297,11,4,0,0
298,5,4,0,0
299,3,4,0,0
300,2,4,0,0
301,5,5,1,0
302,6,5,1,0
303,5,6,0,0
304,8,5,0,0
305,2,4,0,0
306,5,4,0,0
307,10,5,0,0
308,10,4,0,0
309,10,4,0,0
310,4,6,0,0
311,7,8,0,0
312,4,4,0,0
313,6,4,0,0
314,4,4,0,0
315,8,4,0,0
316,5,4,0,0
317,2,4,0,0
318,8,4,0,0
319,3,4,0,0
320,9,4,0,0
321,5,4,0,0
322,13,3,1,0
323,8,4,0,0
324,6,5,0,0
325,2,5,2,1
326,10,4,0,0
327,3,6,0,0
328,4,4,0,0
329,9,4,6,0
330,9,5,1,0
331,12,6,0,0
332,10,4,0,0
333,5,8,1,0
334,8,5,0,0
335,7,4,0,0
336,4,4,2,0
337,3,4,0,0
338,10,4,0,0
339,4,7,0,0
340,5,4,0,0
341,4,4,0,0
342,2,5,0,0
343,3,4,0,0
344,8,4,0,0
345,6,4,0,0
346,12,5,0,0
347,11,5,0,0
348,4,4,1,0
349,9,5,6,0
350,3,4,0,0
351,5,4,0,0
352,6,4,0,0
353,6,7,4,0
354,6,3,2,0
355,3,4,0,0
356,10,4,1,0
357,4,4,0,0
358,9,4,0,0
359,3,7,0,0
360,11,4,0,0
361,4,4,0,0
362,2,4,0,0
363,3,4,0,0
364,3,4,0,0
365,8,13,0,0
366,7,5,1,0
367,9,4,0,0
368,2,4,0,0
369,3,4,0,0
370,3,4,0,0
371,4,4,0,0
372,10,4,0,0
373,3,4,0,0
374,8,5,0,0
375,12,5,0,0
376,7,4,0,0
377,5,4,0,0
378,1,2,0,0
379,2,4,0,0
380,5,4,1,0
381,7,5,0,0
382,12,5,0,0
383,9,4,0,0
384,10,4,0,0
385,4,6,0,0
386,10,4,1,0
387,1,4,0,0
388,8,5,0,0
389,3,4,0,0
390,2,4,0,0
391,3,6,0,0
392,10,4,0,0
393,1,2,0,0
394,1,4,0,0
395,8,5,0,0
396,8,5,0,0
397,6,4,1,0
398,10,5,0,0
399,6,5,0,0
400,8,5,0,0
401,5,4,2,0
402,3,4,0,0
403,10,5,0,0
404,8,4,0,0
405,5,4,0,0
406,8,5,0,0
407,7,5,0,0
408,6,4,0,0
409,9,5,0,0
410,6,5,0,0
411,9,5,0,0
412,7,4,0,0
413,3,4,0,0
414,2,4,0,0
415,4,4,0,0
416,2,4,0,0
417,3,4,0,0
418,2,4,0,0
419,7,4,0,0
420,9,4,0,0
421,4,3,0,0
422,8,5,0,0
423,3,4,0,0
424,10,4,1,0
425,9,4,0,0
426,2,4,0,0
427,8,4,1,0
428,1,4,0,0
429,10,4,1,0
430,10,5,0,0
431,6,4,0,0
432,2,4,0,0
433,12,5,0,0
434,2,3,0,0
435,11,4,1,0
436,7,5,0,0
437,2,4,0,0
438,4,4,0,0
439,2,4,0,0
440,3,4,0,0
441,4,5,0,0
442,4,4,0,0
443,8,5,1,0
444,2,4,0,0
445,4,4,1,0
446,8,4,1,0
447,5,4,0,0
448,10,5,2,0
449,2,4,0,0
450,7,4,1,0
451,7,4,4,0
452,5,4,0,0
453,8,7,0,0
454,2,4,0,0
455,12,5,0,0
456,2,17,2,1
457,2,4,0,0
458,8,6,0,0
459,2,2,0,0
460,2,4,0,0
461,1,4,0,0
462,2,2,0,0
463,9,4,0,0
464,4,4,3,0
465,10,4,0,0
466,6,4,0,0
467,6,3,0,0
468,10,5,0,0
469,11,3,2,0
470,3,4,0,0
471,2,4,0,0
472,2,2,0,0
473,4,4,0,0
474,8,4,0,0
475,5,4,0,0
476,1,2,0,0
477,7,6,0,0
478,10,4,0,0
479,1,2,0,0
480,8,4,0,0
481,5,5,0,0
482,8,5,0,0
483,6,5,0,0
484,6,4,1,0
485,6,4,0,0
486,1,2,0,0
487,8,4,0,0
488,6,6,0,0
489,4,4,0,0
490,6,4,0,0
491,10,4,0,0
492,5,9,0,0
493,9,5,0,0
494,4,4,3,0
495,3,4,0,0
496,3,4,0,0
497,12,4,2,0
498,5,4,0,0
499,7,4,1,0
500,8,6,1,0
501,3,4,0,0
502,4,4,0,0
503,10,4,0,0
504,9,5,0,0
505,3,4,0,0
506,12,5,0,0
507,3,4,0,0
508,4,6,0,0
509,3,6,0,0
510,8,5,0,0
511,9,4,0,0
512,5,5,1,0
513,9,4,0,0
514,3,4,0,0
515,10,4,0,0
516,12,5,0,0
517,12,4,0,0
518,10,5,0,0
519,4,4,1,0
520,4,4,0,0
521,7,4,3,0
522,2,4,0,0
523,5,4,0,0
524,4,4,0,0
525,6,5,0,0
526,8,5,1,0
527,8,4,2,0
528,9,4,0,0
529,5,4,0,0
530,10,4,0,0
531,11,5,1,0
532,6,3,0,0
533,2,4,0,0
534,2,4,0,0
535,3,4,0,0
536,4,4,0,0
537,5,4,0,0
538,2,4,0,0
539,10,5,0,0
540,8,5,5,0
541,8,4,0,0
542,5,4,0,0
543,10,4,0,0
544,10,4,2,0
545,9,5,0,0
546,5,4,0,0
547,5,4,0,0
548,3,9,0,0
549,7,5,0,0
550,7,6,0,0
551,5,4,0,0
552,10,5,0,0
553,3,4,0,0
554,8,4,1,0
555,11,4,1,0
556,2,2,0,0
557,8,5,0,0
558,5,4,0,0
559,4,4,0,0
560,3,4,0,0
561,3,4,0,0
562,8,5,0,0
563,2,2,0,0
564,3,3,2,0
565,8,4,0,0
566,6,9,1,0
567,3,4,2,0
568,9,4,0,0
569,16,4,0,0
570,9,5,0,0
571,7,5,0,0
572,2,2,0,0
573,2,2,0,0
574,8,4,0,0
575,2,4,0,0
576,10,5,0,0
577,4,5,0,0
578,4,5,0,0
579,12,4,1,0
580,8,1,0,0
581,3,5,0,0
582,2,4,0,0
583,8,4,0,0
584,9,4,0,0
585,5,4,0,0
586,4,4,0,0
587,3,4,0,0
588,7,5,5,0
589,2,4,0,0
590,5,6,0,0
591,3,4,0,0
592,10,5,1,0
593,5,4,0,0
594,5,4,0,0
595,12,5,0,0
596,4,4,0,0
597,3,4,0,0
598,3,4,0,0
599,9,7,0,0
600,6,5,0,0
601,4,4,0,0
602,2,3,0,0
603,2,4,0,0
604,2,3,0,0
605,1,4,0,0
606,5,4,0,0
607,5,5,1,0
608,4,4,1,0
609,4,3,0,0
610,4,4,0,0
611,12,5,1,0
612,6,16,0,0
613,2,2,1,0
614,9,4,0,0
615,3,4,0,0
616,3,4,0,0
617,1,4,0,0
618,1,2,0,0
619,5,4,2,0
620,3,5,0,0
621,2,2,1,0
622,2,2,0,0
623,6,4,0,0
624,2,3,0,0
625,3,4,0,0
626,9,4,2,0
627,1,2,0,0
628,4,4,0,0
629,9,6,2,0
630,11,4,0,0
631,2,4,0,0
632,5,4,5,1
633,4,4,0,0
634,9,6,1,0
635,6,5,3,0
636,3,4,0,0
637,5,4,0,0
638,7,5,0,0
639,3,4,0,0
640,12,5,0,0
641,7,4,0,0
642,7,4,0,0
643,6,4,0,0
644,6,4,0,0
645,1,2,0,0
646,4,4,0,0
647,3,4,0,0
648,9,5,0,0
649,5,4,0,0
650,5,13,0,0
651,7,6,1,0
652,6,4,1,0
653,12,5,1,0
654,7,4,0,0
655,5,4,0,0
656,11,5,0,0
657,5,4,0,0
658,9,4,0,0
659,4,4,0,0
660,3,4,0,0
661,4,4,0,0
662,3,5,0,0
663,4,4,0,0
664,6,4,0,0
665,10,5,0,0
666,7,4,2,0
667,5,4,0,0
668,9,4,0,0
669,2,3,0,0
670,5,5,8,1
671,4,4,0,0
672,3,4,0,0
673,5,5,1,0
674,12,4,1,0
675,3,4,0,0
676,11,4,0,0
677,6,4,0,0
678,2,2,0,0
679,6,4,0,0
680,5,4,0,0
681,3,4,0,0
682,9,4,0,0
683,9,4,1,0
684,3,4,0,0
685,2,2,0,0
686,3,4,0,0
687,5,5,0,0
688,3,5,0,0
689,15,4,0,0
690,7,6,2,0
691,4,6,0,0
692,2,4,0,0
693,3,4,0,0
694,3,4,0,0
695,12,4,0,0
696,5,4,0,0
697,2,2,0,0
698,2,4,0,0
699,3,4,0,0
700,2,4,0,0
701,8,4,0,0
702,7,4,0,0
703,8,5,1,0
704,3,4,0,0
705,3,4,0,0
706,5,4,0,0
707,3,4,0,0
708,9,5,1,0
709,3,3,0,0
710,5,4,0,0
711,4,12,1,0
712,2,4,0,0
713,12,4,0,0
714,4,3,0,0
715,2,4,0,0
716,8,4,0,0
717,6,5,2,0
718,5,15,1,0
719,6,5,0,0
720,8,5,3,0
721,12,5,0,0
722,4,4,0,0
723,2,12,0,0
724,4,4,0,0
725,9,5,0,0
726,3,4,0,0
727,4,4,1,0
728,6,4,0,0
729,10,4,0,0
730,8,6,0,0
731,3,6,0,0
732,7,4,0,0
733,6,5,3,0
734,8,5,1,0
735,3,4,0,0
736,10,4,0,0
737,2,1,0,0
738,10,4,2,0
739,5,4,0,0
740,6,5,3,0
741,10,4,0,0
742,12,5,3,0
743,8,5,0,0
744,6,15,0,0
745,4,4,0,0
746,12,5,1,0
747,6,4,0,0
748,10,4,0,0
749,7,4,1,0
750,3,4,1,0
751,4,4,0,0
752,1,2,0,0
753,3,4,0,0
754,7,4,1,0
755,3,4,0,0
756,6,4,0,0
757,5,4,0,0
758,6,5,1,0
759,6,6,0,0
760,9,4,2,0
761,7,5,0,0
762,5,4,0,0
763,2,4,0,0
764,9,6,1,0
765,4,4,0,0
766,3,4,0,0
767,5,4,0,0
768,10,4,0,0
769,9,4,0,0
770,7,11,0,0
771,10,5,1,0
772,7,5,0,0
773,5,4,0,0
774,5,4,1,0
775,2,2,0,0
776,4,4,0,0
777,10,5,1,0
778,5,4,0,0
779,3,4,0,0
780,12,5,2,0
781,4,4,0,0
782,8,5,0,0
783,3,4,0,0
784,5,14,0,0
785,3,4,0,0
786,2,4,0,0
787,8,5,0,0
788,3,4,0,0
789,6,5,0,0
790,8,5,0,0
791,2,8,0,0
792,5,5,0,0
793,2,2,0,0
794,8,4,0,0
795,5,4,0,0
796,6,4,0,0
797,9,4,0,0
798,10,6,1,0
799,7,5,0,0
800,10,4,1,0
801,4,4,0,0
802,5,4,0,0
803,3,4,0,0
804,8,5,0,0
805,4,4,0,0
806,9,5,1,0
807,6,4,1,0
808,8,4,0,0
809,4,4,0,0
810,5,4,0,0
811,4,6,0,0
812,3,4,0,0
813,3,5,0,0
814,8,1,0,0
815,3,4,0,0
816,3,4,0,0
817,4,4,1,0
818,1,2,0,0
819,2,4,0,0
820,4,3,1,0
821,9,5,1,0
822,9,4,0,0
823,8,5,2,0
824,8,5,3,0
825,2,4,0,0
826,9,5,0,0
827,11,4,0,0
828,3,4,0,0
829,3,5,1,0
830,9,5,0,0
831,9,4,0,0
832,9,4,0,0
833,10,5,2,0
834,4,10,1,0
835,7,4,0,0
836,5,4,2,0
837,6,6,0,0
838,3,4,0,0
839,3,3,0,0
840,2,2,0,0
841,5,5,0,0
842,8,4,0,0
843,4,4,0,0
844,5,4,2,0
845,3,5,1,0
846,8,4,0,0
847,6,4,0,0
848,7,5,0,0
849,11,4,0,0
850,7,4,0,0
851,9,9,1,0
852,6,4,0,0
853,5,5,0,0
854,12,4,0,0
855,8,5,3,0
856,10,4,0,0
857,4,4,1,0
858,2,2,0,0
859,2,4,0,0
860,2,4,0,0
861,10,4,0,0
862,2,2,0,0
863,2,1,0,0
864,7,4,0,0
865,10,5,0,0
866,8,4,2,0
867,8,4,0,0
868,12,5,1,0
869,11,4,0,0
870,3,4,0,0
871,3,4,0,0
872,2,4,0,0
873,2,4,0,0
874,6,4,0,0
875,2,4,0,0
876,3,4,0,0
877,10,4,0,0
878,10,4,0,0
879,5,4,0,0
880,3,4,0,0
881,4,4,0,0
882,3,4,0,0
883,1,2,0,0
884,6,4,0,0
885,3,4,0,0
886,3,4,0,0
887,4,4,0,0
888,3,4,0,0
889,4,4,0,0
890,3,4,0,0
891,2,4,0,0
892,12,5,0,0
893,5,9,2,0
894,6,4,0,0
895,6,4,0,0
896,6,5,0,0
897,10,5,1,0
898,9,4,0,0
899,6,4,0,0
900,2,3,0,0
901,6,4,0,0
902,10,4,0,0
903,6,4,0,0
904,8,5,0,0
905,2,4,0,0
906,10,7,0,0
907,2,4,0,0
908,2,1,0,0
909,1,4,0,0
910,4,4,0,0
911,8,5,0,0
912,10,2,0,0
913,3,4,0,0
914,13,5,2,0
915,3,3,0,0
916,8,5,2,0
917,2,4,0,0
918,4,4,4,1
919,4,4,0,0
920,1,5,0,0
921,2,4,0,0
922,3,4,0,0
923,7,4,1,0
924,9,5,1,0
925,4,4,0,0
926,5,17,0,0
927,2,4,0,0
928,2,4,0,0
929,6,4,0,0
930,1,3,0,0
931,6,4,0,0
932,5,4,0,0
933,7,5,0,0
934,8,5,0,0
935,3,4,0,0
936,10,5,0,0
937,6,4,0,0
938,2,3,0,0
939,5,4,0,0
940,5,4,0,0
941,3,4,0,0
942,10,4,0,0
943,8,4,3,0
944,9,5,2,0
945,1,2,0,0
946,5,5,1,0
947,3,4,0,0
948,1,2,1,1
949,11,5,1,0
950,4,5,0,0
951,4,4,0,0
952,8,6,0,0
953,10,4,0,0
954,4,4,0,0
955,5,7,0,0
956,10,4,0,0
957,6,11,0,0
958,8,6,0,0
959,10,5,1,0
960,11,5,1,0
961,8,4,0,0
962,8,4,2,0
963,7,4,0,0
964,8,3,0,0
965,2,4,0,0
966,4,6,0,0
967,7,4,0,0
968,1,4,0,0
969,1,4,0,0
970,8,4,0,0
971,5,5,0,0
972,8,8,0,0
973,8,5,0,0
974,5,4,0,0
975,1,2,0,0
976,4,4,0,0
977,8,4,0,0
978,4,4,0,0
979,2,2,0,0
980,7,5,0,0
981,6,5,1,0
982,1,1,0,0
983,2,4,0,0
984,10,4,1,0
985,3,4,0,0
986,7,4,0,0
987,6,5,1,0
988,10,9,0,0
989,10,4,0,0
990,9,5,0,0
991,2,4,0,0
992,2,4,0,0
993,6,11,3,0
994,7,4,1,0
995,9,4,1,0
996,9,4,0,0
997,4,19,0,0
998,10,4,0,0
999,10,5,0,0
1000,10,4,0,0
1001,5,4,0,0
1002,2,4,0,0
1003,8,5,4,0
1004,4,4,0,0
1005,7,4,0,0
1006,2,4,0,0
1007,6,4,0,0
1008,5,4,0,0
1009,10,4,0,0
1010,2,4,0,0
1011,8,4,0,0
1012,5,4,0,0
1013,8,4,0,0
1014,9,4,0,0
1015,5,4,0,0
1016,7,4,0,0
1017,10,6,0,0
1018,3,4,0,0
1019,4,4,0,0
1020,8,4,0,0
1021,7,4,0,0
1022,10,4,0,0
1023,6,4,0,0
1024,2,4,0,0
1025,10,4,1,0
1026,2,4,0,0
1027,3,4,0,0
1028,7,5,0,0
1029,4,4,0,0
1030,8,3,8,1
1031,10,4,1,0
1032,2,4,0,0
1033,9,6,1,0
1034,12,5,0,0
1035,6,4,0,0
1036,3,4,1,0
1037,4,5,0,0
1038,12,5,0,0
1039,4,5,1,0
1040,4,5,0,0
1041,6,5,0,0
1042,1,4,0,0
1043,8,4,0,0
1044,8,4,0,0
1045,5,4,0,0
1046,11,5,0,0
1047,11,5,0,0
1048,1,2,0,0
1049,3,4,0,0
1050,3,4,0,0
1051,10,5,0,0
1052,10,4,0,0
1053,2,3,0,0
1054,10,5,0,0
1055,3,4,0,0
1056,5,4,0,0
1057,3,4,0,0
1058,6,4,0,0
1059,6,6,0,0
1060,11,4,1,0
1061,7,4,0,0
1062,10,4,0,0
1063,6,4,1,0
1064,1,4,0,0
1065,2,2,0,0
1066,1,4,0,0
1067,2,2,0,0
1068,10,4,1,0
1069,1,2,0,0
1070,4,4,0,0
1071,6,4,4,0
1072,4,4,0,0
1073,3,3,0,0
1074,5,4,0,0
1075,3,12,1,0
1076,6,5,0,0
1077,8,7,1,0
1078,2,4,0,0
1079,2,2,0,0
1080,2,2,0,0
1081,10,5,1,0
1082,6,5,0,0
1083,6,6,0,0
1084,4,4,1,0
1085,7,4,0,0
1086,11,5,0,0
1087,10,4,0,0
1088,5,4,0,0
1089,9,5,2,0
1090,1,2,0,0
1091,2,4,0,0
1092,2,3,1,0
1093,10,4,0,0
1094,2,4,0,0
1095,2,4,0,0
1096,6,4,0,0
1097,1,4,0,0
1098,8,4,1,0
1099,2,4,0,0
1100,4,5,3,0
1101,6,4,0,0
1102,1,6,0,0
1103,7,5,0,0
1104,8,2,0,0
1105,12,5,0,0
1106,3,5,0,0
1107,5,4,0,0
1108,4,6,0,0
1109,7,5,0,0
1110,5,4,0,0
1111,6,5,0,0
1112,10,4,3,0
1113,8,5,1,0
1114,5,4,0,0
1115,9,4,0,0
1116,6,5,0,0
1117,5,4,0,0
1118,4,4,0,0
1119,2,3,0,0
1120,4,4,0,0
1121,5,6,0,0
1122,2,4,0,0
1123,2,4,0,0
1124,7,4,0,0
1125,6,4,0,0
1126,6,6,0,0
1127,11,5,1,0
1128,1,4,0,0
1129,4,4,1,0
1130,3,4,0,0
1131,2,2,0,0
1132,12,5,1,0
1133,1,4,0,0
1134,5,4,0,0
1135,1,3,0,0
1136,5,4,0,0
1137,2,4,0,0
1138,10,5,3,0
1139,8,4,0,0
1140,8,5,0,0
1141,4,6,0,0
1142,3,6,0,0
1143,2,3,0,0
1144,4,4,1,0
1145,3,4,0,0
1146,9,4,2,0
1147,7,4,1,0
1148,10,3,0,0
1149,10,4,2,0
1150,12,5,1,0
1151,9,5,0,0
1152,6,4,0,0
1153,3,4,0,0
1154,3,4,0,0
1155,2,4,0,0
1156,9,6,0,0
1157,4,4,0,0
1158,8,6,1,0
1159,5,4,0,0
1160,5,4,0,0
1161,5,6,0,0
1162,5,4,0,0
1163,9,4,0,0
1164,11,4,0,0
1165,2,4,0,0
1166,8,4,1,0
1167,9,5,0,0
1168,3,4,0,0
1169,2,4,0,0
1170,5,6,0,0
1171,2,4,0,0
1172,3,4,0,0
1173,6,4,4,0
1174,3,4,0,0
1175,3,4,0,0
1176,5,4,0,0
1177,3,3,0,0
1178,6,4,0,0
1179,7,4,0,0
1180,7,5,0,0
1181,2,4,0,0
1182,9,4,1,0
1183,4,6,0,0
1184,5,4,0,0
1185,2,4,0,0
1186,2,2,0,0
1187,8,5,0,0
1188,4,4,0,0
1189,3,3,0,0
1190,5,4,0,0
1191,4,4,0,0
1192,17,3,0,0
1193,12,4,0,0
1194,2,4,0,0
1195,8,4,0,0
1196,2,5,0,0
1197,4,4,0,0
1198,12,5,0,0
1199,3,4,0,0
1200,2,5,0,0
1201,6,4,0,0
1202,6,4,0,0
1203,4,4,0,0
1204,6,8,1,0
1205,1,5,1,1
1206,11,4,0,0
1207,5,4,0,0
1208,8,5,0,0
1209,6,3,0,0
1210,12,4,3,0
1211,9,4,0,0
1212,7,6,2,0
1213,4,4,0,0
1214,3,5,1,0
1215,4,4,0,0
1216,8,5,0,0
1217,7,5,0,0
1218,6,4,0,0
1219,3,4,0,0
1220,5,4,0,0
1221,3,4,0,0
1222,5,4,0,0
1223,4,15,0,0
1224,11,6,1,0
1225,5,4,3,0
1226,6,5,0,0
1227,9,4,0,0
1228,4,4,0,0
1229,2,2,0,0
1230,3,4,0,0
1231,11,5,0,0
1232,2,2,1,0
1233,10,5,0,0
1234,1,4,0,0
1235,10,4,1,0
1236,8,3,0,0
1237,4,4,0,0
1238,6,8,0,0
1239,5,4,0,0
1240,8,5,0,0
1241,6,5,0,0
1242,3,3,0,0
1243,2,4,0,0
1244,11,4,1,0
1245,6,3,1,0
1246,5,5,1,0
1247,5,5,0,0
1248,4,6,0,0
1249,4,4,0,0
1250,2,4,0,0
1251,5,6,0,0
1252,5,5,0,0
1253,9,5,1,0
1254,2,2,1,0
1255,8,5,1,0
1256,3,4,0,0
1257,5,4,0,0
1258,12,6,0,0
1259,9,5,0,0
1260,8,4,0,0
1261,6,3,0,0
1262,10,5,0,0
1263,2,2,0,0
1264,10,4,0,0
1265,7,4,0,0
1266,2,4,0,0
1267,3,4,0,0
1268,9,4,1,0
1269,9,4,2,0
1270,2,2,0,0
1271,2,4,0,0
1272,7,4,0,0
1273,1,4,0,0
1274,3,4,0,0
1275,11,4,0,0
1276,4,5,1,0
1277,12,5,0,0
1278,5,4,0,0
1279,2,3,0,0
1280,7,11,0,0
1281,1,4,0,0
1282,1,4,0,0
1283,3,4,0,0
1284,12,5,2,0
1285,5,7,0,0
1286,10,5,0,0
1287,5,6,0,0
1288,4,3,0,0
1289,3,4,0,0
1290,4,4,0,0
1291,4,4,6,1
1292,6,4,0,0
1293,2,4,0,0
1294,5,4,0,0
1295,4,5,0,0
1296,3,3,0,0
1297,7,8,1,0
1298,7,5,1,0
1299,5,5,1,0
1300,10,4,1,0
1301,10,4,0,0
1302,8,6,1,0
1303,2,4,0,0
1304,9,4,2,0
1305,2,4,0,0
1306,4,4,0,0
1307,8,4,0,0
1308,3,4,0,0
1309,4,5,2,0
1310,12,4,0,0
1311,10,5,0,0
1312,8,5,0,0
1313,4,6,0,0
1314,8,4,0,0
1315,4,5,0,0
1316,3,4,0,0
1317,3,4,0,0
1318,10,5,2,0
1319,6,14,0,0
1320,5,6,0,0
1321,6,4,0,0
1322,9,5,1,0
1323,6,5,2,0
1324,6,4,0,0
1325,5,4,2,0
1326,4,4,1,0
1327,7,5,2,0
1328,12,4,0,0
1329,9,5,1,0
1330,3,4,0,0
1331,7,4,0,0
1332,6,5,0,0
1333,6,4,0,0
1334,2,2,0,0
1335,8,5,1,0
1336,7,5,1,0
1337,10,5,0,0
1338,9,6,1,0
1339,6,4,0,0
1340,5,4,4,0
1341,7,5,3,0
1342,7,4,0,0
1343,4,4,0,0
1344,8,4,0,0
1345,10,5,0,0
1346,4,4,1,0
1347,3,4,1,0
1348,4,7,0,0
1349,10,3,0,0
1350,12,4,0,0
1351,2,4,0,0
1352,4,4,0,0
1353,6,7,0,0
1354,4,5,0,0
1355,8,4,0,0
1356,4,3,0,0
1357,3,4,0,0
1358,10,4,0,0
1359,4,4,0,0
1360,7,4,0,0
1361,7,4,0,0
1362,8,5,1,0
